Unnamed: 0,Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry
179500,126N04790,P3,,KEKUANAOA ST,1,Hilo Int'l Airport,4788,UNITED STATES,HAWAII,HAWAII,96720,N,19.71355,-155.03698,19.71441,-155.03776,0.08448411474129,4,N,7.0,99998.0,1.0,,2.0,,10.0,10.0,HI5A,10100.0,217.0,70.0,2,100.0,2.0,100.0,0.0,"LINESTRING (-155.03698 19.71355, -155.037 19.71371, -155.03705 19.71385, -155.03708 19.71392, -155.03717 19.71406, -155.03727 19.71417, -155.03741 19.71428, -155.03758 19.71437, -155.03773 19.71441, -155.03776 19.71441)"
179501,126N04805,P1,,PALI HWY,0,HI-98/S Vineyard Blvd,4803,UNITED STATES,HAWAII,HONOLULU,96813,W,21.31296,-157.85649,21.31288,-157.85658,0.008005514486294,3,N,3.0,89770.0,2.0,,6.0,7505.0,6.0,1.0,,27653.0,893.0,278.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.85649 21.31296, -157.85658 21.31288)"
179502,126N04807,P1,,PALI HWY,1,S Beretania St,4806,UNITED STATES,HAWAII,HONOLULU,96813,S,21.31082,-157.85869,21.31065,-157.85878,0.013098799758455,3,N,3.0,89770.0,1.0,,4.0,7505.0,6.0,1.0,,9075.0,293.0,92.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.85869 21.31082, -157.85873 21.31075, -157.85878 21.31065)"
179503,126N04808,P1,,PALI HWY,1,S Kukui St,4806,UNITED STATES,HAWAII,HONOLULU,96813,W,21.31209,-157.85752,21.31187,-157.85785,0.026195834350986,3,N,3.0,89770.0,2.0,,4.0,7505.0,6.0,1.0,,22157.0,716.0,223.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.85752 21.31209, -157.85765 21.31202, -157.85775 21.31195, -157.85785 21.31187)"
179504,126N04816,P1,98.0,N VINEYARD BLVD,1,Palama St,4809,UNITED STATES,HAWAII,HONOLULU,96817,S,21.32342,-157.86488,21.32306,-157.86461,0.03033708372914,4,N,3.0,89770.0,2.0,,6.0,98.0,4.0,9.0,,40900.0,1320.0,412.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-157.86488 21.32342, -157.86461 21.32306)"
179505,126N04824,P1,,OLOMEA ST,1,Houghtailing St,4821,UNITED STATES,HAWAII,HONOLULU,96817,S,21.32989,-157.87012,21.32928,-157.86971,0.049716452029213,4,N,3.0,89770.0,1.0,,3.0,98.0,4.0,9.0,,40900.0,6049.0,314.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-157.87012 21.32989, -157.86971 21.32928)"
179506,126N04832,P1,,N KING ST,1,N Beretania St,85,UNITED STATES,HAWAII,HONOLULU,96817,N,21.3162,-157.86423,21.31675,-157.86427,0.038102773811549,4,N,3.0,89770.0,2.0,,5.0,7402.0,6.0,1.0,,36795.0,1188.0,370.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.86423 21.3162, -157.86423 21.31631, -157.86427 21.31675)"
179507,126N50017,P1,32.0,HI-32,1,Oihana St,50013,UNITED STATES,HAWAII,MAUI,96793,W,20.88835,-156.49901,20.88826,-156.49962,0.039878129206552,4,N,3.0,43615.0,2.0,,2.0,32.0,4.0,4.0,,10300.0,871.0,377.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-156.49901 20.88835, -156.49941 20.8883, -156.49962 20.88826)"
179508,126N50025,P1,270.0,AKONI PULE HWY,1,HI-19/Queen Kaahumanu Hwy,50024,UNITED STATES,HAWAII,HAWAII,96743,E,20.02295,-155.81333,20.02275,-155.81291,0.030749242373433,4,N,3.0,99998.0,2.0,,2.0,270.0,4.0,1.0,,7400.0,810.0,130.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-155.81333 20.02295, -155.81324 20.02289, -155.81315 20.02284, -155.81301 20.02278, -155.81291 20.02275)"
179509,126P04105,P1,1.0,I-H1 W,1,Bingham St/Wilder Ave/Exit 24,65,UNITED STATES,HAWAII,HONOLULU,96826,W,21.29603,-157.82369,21.29785,-157.82832,0.323926551133891,2,N,1.0,89770.0,2.0,,6.0,1.0,2.0,10.0,H-1,138800.0,4481.0,1397.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-157.82369 21.29603, -157.82402 21.29621, -157.82422 21.29632, -157.82445 21.29643, -157.82469 21.29653, -157.82535 21.29678, -157.82622 21.29709, -157.82832 21.29785)"
179510,126P04106,P1,1.0,I-H1 W,1,McCully St,65,UNITED STATES,HAWAII,HONOLULU,96826,W,21.29813,-157.82905,21.2996,-157.83176,0.202667128304228,2,N,1.0,89770.0,2.0,,6.0,1.0,2.0,10.0,H-1,138800.0,4481.0,1397.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-157.82905 21.29813, -157.82914 21.29817, -157.82936 21.29825, -157.82963 21.29835, -157.82989 21.29846, -157.83012 21.29857, -157.83045 21.29876, -157.83084 21.299, -157.83126 21.29928, -157.83154 21.29946, -157.83176 21.2996)"
179511,126P04113,P1,1.0,I-H1 W,1,Palama St/Exit 20,65,UNITED STATES,HAWAII,HONOLULU,96817,W,21.32288,-157.86135,21.32598,-157.86695,0.435943045680491,2,N,1.0,89770.0,2.0,,8.0,1.0,2.0,10.0,H-1,205950.0,5218.0,451.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-157.86135 21.32288, -157.86151 21.32302, -157.86172 21.32318, -157.86191 21.3233, -157.86207 21.3234, -157.86227 21.3235, -157.86251 21.32361, -157.86281 21.32371, -157.86319 21.3238, -157.86359 21.32386, -157.86415 21.32395, -157.86446 21.32401, -157.86472 21.32408, -157.86501 21.32418, -157.86522 21.32427, -157.8654 21.32436, -157.8657 21.32456, -157.86594 21.32474, -157.8662 21.325, -157.8664 21.32524, -157.86663 21.32554, -157.86695 21.32598)"
179512,126P04115,P1,1.0,I-H1 W,1,HI-63/Likelike Hwy/Exit 20,65,UNITED STATES,HAWAII,HONOLULU,96819,W,21.33281,-157.87248,21.33476,-157.87514,0.218397558664754,2,N,1.0,89770.0,2.0,,8.0,1.0,2.0,10.0,H-1,175300.0,5659.0,1764.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-157.87248 21.33281, -157.87285 21.33313, -157.87353 21.3337, -157.87367 21.33381, -157.87382 21.33392, -157.87401 21.33405, -157.8743 21.33425, -157.87457 21.33443, -157.87469 21.33451, -157.87491 21.33464, -157.87514 21.33476)"
